id_credvoucher,id_cliente,data_criacao,valor_voucher,tipo_credito,data_expiracao,id_compra
2638,810,2015-07-21,9.95,crédito desculpa,2016-07-20,3460.0
2639,260,2014-08-25,2426.47,cartão presente,2015-02-21,3461.0
2640,668,2014-04-13,5995.69,crédito desculpa,2015-04-13,3462.0
2641,165,2011-09-29,5490.6,crédito desculpa,2012-09-28,3464.0
2642,315,2015-11-21,877.37,cartão presente,2016-05-19,3465.0
2643,423,2018-09-18,9042.09,cartão presente,2019-03-17,3466.0
2644,104,2013-06-23,493.0,cartão presente,2013-12-20,3468.0
2645,797,2012-10-12,995.97,cartão presente,2013-04-10,3469.0
2646,495,2016-09-05,8205.71,crédito cancelamento,2017-09-05,3470.0
2647,48,2017-01-15,8365.75,crédito cancelamento,2018-01-15,3471.0
2648,840,2017-04-05,9051.51,cartão presente,2017-10-02,3473.0
2649,350,2013-05-04,222.03,crédito cancelamento,2014-05-04,3474.0
2650,195,2017-01-06,466.76,crédito cancelamento,2018-01-06,3475.0
2651,499,2016-02-13,2872.84,crédito desculpa,2017-02-12,3476.0
2652,755,2011-12-15,2501.94,cartão presente,2012-06-12,3477.0
2653,204,2011-07-01,7253.84,crédito cancelamento,2012-06-30,3479.0
2654,294,2010-07-24,1803.63,crédito desculpa,2011-07-24,3480.0
2655,188,2015-04-20,28.63,crédito cancelamento,2016-04-19,3483.0
2656,207,2019-10-22,461.94,crédito desculpa,2020-10-21,3484.0
2657,733,2019-09-28,132.7,crédito desculpa,2020-09-27,3487.0
2658,10,2019-03-09,656.55,cartão presente,2019-09-05,3488.0
2659,691,2015-12-24,5042.78,crédito cancelamento,2016-12-23,3493.0
2660,288,2014-09-17,674.37,crédito desculpa,2015-09-17,3494.0
2661,249,2018-07-14,319.2,crédito desculpa,2019-07-14,3496.0
2662,995,2020-05-14,5816.86,crédito desculpa,2021-05-14,3497.0
2663,179,2012-07-21,4251.13,crédito cancelamento,2013-07-21,3498.0
2664,535,2014-05-01,92.65,crédito desculpa,2015-05-01,3504.0
2665,771,2015-03-09,7281.56,crédito cancelamento,2016-03-08,3505.0
2666,492,2015-11-13,685.42,crédito cancelamento,2016-11-12,3506.0
2667,945,2015-01-28,563.83,crédito cancelamento,2016-01-28,3507.0
2668,97,2018-01-09,6343.89,cartão presente,2018-07-08,3508.0
2669,676,2012-09-19,5349.42,cartão presente,2013-03-18,3509.0
2670,145,2017-11-14,1110.19,crédito cancelamento,2018-11-14,3512.0
2671,476,2012-04-27,5838.5,crédito cancelamento,2013-04-27,3514.0
2672,625,2012-07-07,6593.37,cartão presente,2013-01-03,3515.0
2673,179,2019-07-01,470.16,crédito desculpa,2020-06-30,3516.0
2674,681,2017-07-09,893.84,cartão presente,2018-01-05,3517.0
2675,759,2012-05-13,960.77,crédito cancelamento,2013-05-13,3518.0
2676,138,2017-11-05,5744.09,crédito cancelamento,2018-11-05,3521.0
2677,711,2017-04-09,4947.95,crédito cancelamento,2018-04-09,3522.0
2678,165,2017-12-23,793.19,cartão presente,2018-06-21,3523.0
2679,941,2018-10-13,353.22,crédito desculpa,2019-10-13,3524.0
2680,321,2012-05-07,332.68,cartão presente,2012-11-03,3527.0
2681,448,2019-05-31,1582.29,cartão presente,2019-11-27,3529.0
2682,187,2011-11-17,5987.03,cartão presente,2012-05-15,3530.0
2683,565,2013-01-21,993.94,crédito cancelamento,2014-01-21,3531.0
2684,419,2011-09-30,3816.04,cartão presente,2012-03-28,3532.0
2685,947,2010-06-18,266.16,crédito desculpa,2011-06-18,3533.0
2686,97,2016-04-25,4392.77,crédito desculpa,2017-04-25,3534.0
2687,811,2012-11-30,4954.27,crédito desculpa,2013-11-30,3535.0
2688,338,2016-03-13,37.54,crédito cancelamento,2017-03-13,3536.0
2689,829,2014-12-04,343.22,crédito desculpa,2015-12-04,3538.0
2690,672,2016-09-15,5363.66,cartão presente,2017-03-14,3539.0
2691,342,2013-08-15,8828.35,crédito cancelamento,2014-08-15,3540.0
2692,681,2011-12-05,44.57,crédito desculpa,2012-12-04,3543.0
2693,939,2018-10-26,7280.15,cartão presente,2019-04-24,3544.0
2694,24,2011-09-01,2087.34,crédito cancelamento,2012-08-31,3546.0
2695,421,2016-01-22,8958.27,cartão presente,2016-07-20,3547.0
2696,102,2011-07-09,16.09,crédito desculpa,2012-07-08,3549.0
2697,374,2010-01-11,3164.38,crédito desculpa,2011-01-11,3552.0
2698,672,2014-08-19,637.88,crédito cancelamento,2015-08-19,3554.0
2699,917,2015-10-12,8.07,crédito desculpa,2016-10-11,3555.0
2700,629,2013-10-13,342.77,crédito cancelamento,2014-10-13,3556.0
2701,56,2015-11-11,5790.14,crédito desculpa,2016-11-10,3557.0
2702,67,2017-10-08,2049.51,crédito cancelamento,2018-10-08,3558.0
2703,371,2019-09-17,877.64,cartão presente,2020-03-15,3559.0
2704,583,2019-01-22,569.55,crédito cancelamento,2020-01-22,3562.0
2705,539,2017-12-15,8291.46,cartão presente,2018-06-13,3564.0
2706,373,2019-01-12,988.33,crédito desculpa,2020-01-12,3565.0
2707,345,2012-09-11,895.7,cartão presente,2013-03-10,3567.0
2708,488,2013-07-12,917.01,cartão presente,2014-01-08,3569.0
2709,32,2010-04-06,8659.84,crédito desculpa,2011-04-06,3570.0
2710,351,2014-06-01,3103.26,crédito cancelamento,2015-06-01,3572.0
2711,826,2015-10-16,150.67,cartão presente,2016-04-13,3575.0
2712,813,2013-02-14,805.69,crédito cancelamento,2014-02-14,3576.0
2713,15,2016-10-30,1093.0,cartão presente,2017-04-28,3577.0
2714,546,2016-10-14,1917.62,crédito cancelamento,2017-10-14,3578.0
2715,396,2012-02-27,2560.35,cartão presente,2012-08-25,3579.0
2716,325,2015-07-21,51.43,cartão presente,2016-01-17,3580.0
2717,551,2016-07-03,941.99,crédito cancelamento,2017-07-03,3581.0
2718,487,2010-05-03,5767.52,cartão presente,2010-10-30,3582.0
2719,479,2013-09-05,3257.17,crédito desculpa,2014-09-05,3583.0
2720,455,2010-05-25,225.48,crédito desculpa,2011-05-25,3585.0
2721,857,2014-07-30,41.58,crédito desculpa,2015-07-30,3586.0
2722,878,2014-06-03,8208.84,cartão presente,2014-11-30,3587.0
2723,660,2012-12-25,6814.72,crédito cancelamento,2013-12-25,3588.0
2724,18,2019-01-24,437.95,cartão presente,2019-07-23,3590.0
2725,280,2019-06-22,866.89,cartão presente,2019-12-19,3591.0
2726,820,2019-07-19,961.65,cartão presente,2020-01-15,3592.0
2727,100,2019-12-19,470.15,crédito cancelamento,2020-12-18,3594.0
2728,295,2010-02-24,2872.66,crédito desculpa,2011-02-24,3596.0
2729,150,2019-09-11,835.0,crédito desculpa,2020-09-10,3597.0
2730,864,2016-01-03,998.93,crédito cancelamento,2017-01-02,3598.0
2731,865,2010-08-27,3139.18,crédito cancelamento,2011-08-27,3600.0
2732,541,2010-05-22,519.49,crédito cancelamento,2011-05-22,3601.0
2733,211,2019-06-15,8773.48,crédito cancelamento,2020-06-14,3606.0
2734,349,2012-08-08,210.65,crédito cancelamento,2013-08-08,3607.0
2735,203,2011-04-02,6249.37,cartão presente,2011-09-29,3608.0
2736,690,2012-09-18,4497.34,crédito cancelamento,2013-09-18,3611.0
2737,282,2019-02-27,681.15,crédito desculpa,2020-02-27,3612.0
2738,161,2019-09-14,647.67,crédito desculpa,2020-09-13,3614.0
2739,927,2016-07-08,5731.55,crédito desculpa,2017-07-08,3615.0
2740,703,2010-01-19,8403.49,cartão presente,2010-07-18,3616.0
2741,269,2010-12-04,373.44,cartão presente,2011-06-02,3618.0
2742,773,2018-08-28,4437.16,cartão presente,2019-02-24,3619.0
2743,864,2013-06-11,271.52,crédito desculpa,2014-06-11,3620.0
2744,322,2017-10-22,2089.45,cartão presente,2018-04-20,3623.0
2745,830,2014-10-11,8055.51,crédito desculpa,2015-10-11,3624.0
2746,24,2017-10-03,6947.99,crédito desculpa,2018-10-03,3626.0
2747,919,2019-05-14,8542.55,crédito cancelamento,2020-05-13,3627.0
2748,373,2013-03-13,8856.83,crédito cancelamento,2014-03-13,3628.0
2749,353,2012-01-01,251.82,cartão presente,2012-06-29,3629.0
2750,546,2013-12-19,94.46,crédito cancelamento,2014-12-19,3630.0
2751,602,2019-05-03,977.52,cartão presente,2019-10-30,3632.0
2752,526,2019-12-08,365.84,crédito cancelamento,2020-12-07,3635.0
2753,409,2016-09-01,248.44,crédito cancelamento,2017-09-01,3636.0
2754,641,2010-05-18,5929.11,crédito cancelamento,2011-05-18,3637.0
2755,116,2019-03-20,1620.94,crédito desculpa,2020-03-19,3641.0
2756,786,2010-11-07,599.74,crédito desculpa,2011-11-07,3643.0
2757,199,2018-05-13,8046.19,crédito desculpa,2019-05-13,3644.0
2758,755,2010-05-23,889.51,cartão presente,2010-11-19,3645.0
2759,649,2014-05-05,2468.11,cartão presente,2014-11-01,3647.0
2760,934,2013-04-22,67.07,cartão presente,2013-10-19,3648.0
2761,173,2016-07-02,744.71,crédito desculpa,2017-07-02,3654.0
2762,17,2013-03-20,1330.95,crédito desculpa,2014-03-20,3655.0
2763,546,2016-08-22,9327.5,crédito desculpa,2017-08-22,3658.0
2764,347,2018-02-20,9586.6,cartão presente,2018-08-19,3660.0
2765,414,2012-12-18,8863.87,crédito desculpa,2013-12-18,3663.0
2766,472,2013-08-03,4061.77,crédito desculpa,2014-08-03,3664.0
2767,162,2011-10-16,328.63,crédito desculpa,2012-10-15,3666.0
2768,417,2011-01-31,667.04,cartão presente,2011-07-30,3668.0
2769,897,2012-06-17,7176.25,crédito desculpa,2013-06-17,3676.0
2770,135,2018-03-15,554.18,crédito desculpa,2019-03-15,3679.0
2771,938,2018-03-16,92.5,crédito desculpa,2019-03-16,3682.0
2772,960,2013-02-06,652.88,cartão presente,2013-08-05,3687.0
2773,163,2018-04-12,560.71,crédito cancelamento,2019-04-12,3689.0
2774,693,2017-07-31,1894.15,crédito cancelamento,2018-07-31,3691.0
2775,492,2015-03-06,9743.44,crédito desculpa,2016-03-05,3693.0
2776,103,2012-06-10,82.0,crédito cancelamento,2013-06-10,3697.0
2777,973,2016-11-02,5088.73,crédito desculpa,2017-11-02,3698.0
2778,816,2010-07-01,2979.38,cartão presente,2010-12-28,3699.0
2779,222,2019-01-10,779.96,crédito desculpa,2020-01-10,3700.0
2780,301,2018-08-24,377.43,crédito cancelamento,2019-08-24,3701.0
2781,514,2019-06-28,251.46,crédito desculpa,2020-06-27,3706.0
2782,865,2012-03-18,30.79,crédito cancelamento,2013-03-18,3710.0
2783,165,2014-07-22,480.46,crédito cancelamento,2015-07-22,3712.0
2784,185,2012-02-25,407.57,crédito cancelamento,2013-02-24,3713.0
2785,206,2018-06-20,1732.82,cartão presente,2018-12-17,3714.0
2786,158,2010-05-15,5183.45,cartão presente,2010-11-11,3715.0
2787,48,2020-01-22,615.56,cartão presente,2020-07-20,3716.0
2788,266,2017-10-16,1661.48,crédito desculpa,2018-10-16,3718.0
2789,476,2015-12-04,1425.21,crédito desculpa,2016-12-03,3721.0
2790,185,2018-05-22,62.55,cartão presente,2018-11-18,3722.0
2791,928,2014-10-31,671.3,crédito desculpa,2015-10-31,3723.0
2792,496,2010-08-10,7781.01,crédito cancelamento,2011-08-10,3724.0
2793,404,2010-09-19,7272.09,crédito cancelamento,2011-09-19,3725.0
2794,948,2015-07-23,683.28,crédito cancelamento,2016-07-22,3726.0
2795,173,2019-08-23,352.75,crédito cancelamento,2020-08-22,3729.0
2796,945,2015-10-16,120.41,crédito desculpa,2016-10-15,3730.0
2797,40,2015-04-03,8571.17,crédito cancelamento,2016-04-02,3731.0
2798,740,2012-11-05,7117.56,cartão presente,2013-05-04,3732.0
2799,276,2018-03-30,4652.21,crédito cancelamento,2019-03-30,3736.0
2800,879,2010-09-18,307.53,crédito cancelamento,2011-09-18,3738.0
2801,599,2019-12-31,859.63,crédito desculpa,2020-12-30,3739.0
2802,661,2013-08-20,347.78,crédito desculpa,2014-08-20,3740.0
2803,484,2017-06-28,844.7,crédito desculpa,2018-06-28,3741.0
2804,571,2014-10-22,166.84,cartão presente,2015-04-20,3742.0
2805,183,2018-02-24,6453.13,crédito desculpa,2019-02-24,3743.0
2806,604,2016-08-03,9091.88,crédito cancelamento,2017-08-03,3745.0
2807,596,2019-05-12,107.75,crédito cancelamento,2020-05-11,3748.0
2808,986,2016-09-15,465.79,crédito cancelamento,2017-09-15,3750.0
2809,150,2016-02-25,9668.53,cartão presente,2016-08-23,3752.0
2810,35,2016-03-24,1063.25,cartão presente,2016-09-20,3753.0
2811,806,2014-06-28,776.91,cartão presente,2014-12-25,3755.0
2812,641,2015-09-07,4049.75,cartão presente,2016-03-05,3756.0
2813,974,2013-12-09,829.11,crédito cancelamento,2014-12-09,3757.0
2814,673,2015-06-21,9311.41,crédito cancelamento,2016-06-20,3758.0
2815,913,2017-01-10,3389.26,crédito cancelamento,2018-01-10,3759.0
2816,937,2017-03-23,6195.89,crédito cancelamento,2018-03-23,3760.0
2817,861,2012-12-07,90.18,cartão presente,2013-06-05,3761.0
2818,214,2015-06-16,849.14,cartão presente,2015-12-13,3764.0
2819,559,2020-03-29,595.97,crédito desculpa,2021-03-29,3766.0
2820,350,2015-04-27,627.86,cartão presente,2015-10-24,3767.0
2821,176,2012-11-19,585.67,cartão presente,2013-05-18,3768.0
2822,938,2017-12-20,4868.28,crédito cancelamento,2018-12-20,3769.0
2823,565,2015-11-29,4090.58,cartão presente,2016-05-27,3770.0
2824,884,2016-05-13,45.02,cartão presente,2016-11-09,3771.0
2825,752,2014-10-18,19.57,cartão presente,2015-04-16,3773.0
2826,938,2018-07-24,59.82,crédito desculpa,2019-07-24,3774.0
2827,609,2018-08-27,3945.34,crédito cancelamento,2019-08-27,3776.0
2828,675,2011-07-25,7158.01,crédito cancelamento,2012-07-24,3777.0
2829,254,2020-04-17,7213.52,crédito desculpa,2021-04-17,3778.0
2830,756,2011-07-06,791.68,crédito cancelamento,2012-07-05,3779.0
2831,36,2014-09-30,842.62,crédito cancelamento,2015-09-30,3781.0
2832,208,2019-09-29,257.55,crédito desculpa,2020-09-28,3782.0
2833,261,2013-01-06,317.33,cartão presente,2013-07-05,3784.0
2834,371,2012-08-02,2139.64,crédito desculpa,2013-08-02,3786.0
2835,170,2016-12-23,402.25,cartão presente,2017-06-21,3789.0
2836,837,2010-04-29,8809.77,crédito desculpa,2011-04-29,3790.0
2837,523,2013-10-20,333.24,crédito desculpa,2014-10-20,3792.0
2838,744,2010-08-30,415.8,cartão presente,2011-02-26,3794.0
2839,539,2012-11-04,167.54,cartão presente,2013-05-03,3795.0
2840,291,2018-04-24,993.3,crédito cancelamento,2019-04-24,3796.0
2841,547,2018-08-08,272.65,crédito cancelamento,2019-08-08,3800.0
2842,272,2015-01-11,160.97,cartão presente,2015-07-10,3802.0
2843,454,2016-02-19,946.59,crédito cancelamento,2017-02-18,3803.0
2844,508,2014-08-13,914.01,cartão presente,2015-02-09,3808.0
2845,185,2017-08-29,88.73,crédito desculpa,2018-08-29,3809.0
2846,487,2010-01-16,7143.47,crédito desculpa,2011-01-16,3810.0
2847,230,2018-05-12,19.37,cartão presente,2018-11-08,3812.0
2848,951,2012-06-29,345.95,crédito desculpa,2013-06-29,3814.0
2849,154,2013-02-22,554.1,crédito desculpa,2014-02-22,3821.0
2850,279,2015-01-29,68.43,crédito cancelamento,2016-01-29,3822.0
2851,262,2016-08-25,1466.63,cartão presente,2017-02-21,3823.0
2852,822,2019-12-29,9631.15,crédito desculpa,2020-12-28,3824.0
2853,746,2016-05-04,973.12,cartão presente,2016-10-31,3825.0
2854,323,2015-04-21,656.48,crédito cancelamento,2016-04-20,3829.0
2855,597,2019-12-13,228.74,crédito desculpa,2020-12-12,3830.0
2856,409,2011-03-22,578.61,crédito desculpa,2012-03-21,3832.0
2857,945,2019-04-09,353.6,crédito desculpa,2020-04-08,3835.0
2858,213,2018-10-23,25.21,crédito cancelamento,2019-10-23,3836.0
2859,7,2010-12-17,1742.32,crédito desculpa,2011-12-17,3837.0
2860,35,2015-07-18,7620.39,crédito desculpa,2016-07-17,3839.0
2861,653,2015-09-29,1632.56,cartão presente,2016-03-27,3840.0
2862,120,2019-07-29,9311.89,cartão presente,2020-01-25,3841.0
2863,358,2016-07-15,469.57,crédito cancelamento,2017-07-15,3842.0
2864,98,2014-12-01,9064.45,crédito cancelamento,2015-12-01,3844.0
2865,840,2019-03-24,985.29,crédito desculpa,2020-03-23,3845.0
2866,46,2012-11-14,506.0,cartão presente,2013-05-13,3847.0
2867,391,2011-02-12,3149.08,crédito cancelamento,2012-02-12,3848.0
2868,278,2016-06-03,799.3,crédito desculpa,2017-06-03,3851.0
2869,594,2018-09-12,527.99,crédito desculpa,2019-09-12,3852.0
2870,170,2018-03-14,805.74,crédito desculpa,2019-03-14,3854.0
2871,21,2016-08-23,6610.17,crédito cancelamento,2017-08-23,3855.0
2872,97,2010-12-05,154.1,cartão presente,2011-06-03,3857.0
2873,458,2017-01-21,900.44,crédito desculpa,2018-01-21,3858.0
2874,17,2020-05-05,8.59,crédito cancelamento,2021-05-05,3859.0
2875,582,2016-07-08,240.42,cartão presente,2017-01-04,3861.0
2876,716,2010-05-08,3930.75,crédito cancelamento,2011-05-08,3862.0
2877,240,2016-04-21,598.02,crédito desculpa,2017-04-21,3863.0
2878,753,2015-11-17,11.49,crédito desculpa,2016-11-16,3864.0
2879,119,2010-11-28,73.68,crédito desculpa,2011-11-28,3867.0
2880,71,2012-05-01,805.52,crédito desculpa,2013-05-01,3870.0
2881,574,2017-04-17,855.19,cartão presente,2017-10-14,3873.0
2882,845,2011-12-21,5173.67,cartão presente,2012-06-18,3874.0
2883,986,2011-04-05,45.35,crédito desculpa,2012-04-04,3876.0
2884,72,2012-07-30,696.98,crédito desculpa,2013-07-30,3881.0
2885,377,2010-08-14,559.83,crédito desculpa,2011-08-14,3882.0
2886,312,2017-11-03,13.73,crédito desculpa,2018-11-03,3883.0
2887,201,2011-09-23,6688.97,crédito cancelamento,2012-09-22,3884.0
2888,683,2017-03-28,257.32,cartão presente,2017-09-24,3885.0
2889,180,2011-10-10,4888.17,cartão presente,2012-04-07,3888.0
2890,79,2014-12-26,334.43,crédito cancelamento,2015-12-26,3889.0
2891,7,2011-04-02,596.77,crédito cancelamento,2012-04-01,3890.0
2892,907,2020-03-05,243.95,cartão presente,2020-09-01,3891.0
2893,349,2020-04-23,704.93,crédito cancelamento,2021-04-23,3893.0
2894,454,2016-11-13,6771.62,crédito cancelamento,2017-11-13,3894.0
2895,968,2016-12-24,9781.65,crédito cancelamento,2017-12-24,3895.0
2896,928,2015-07-24,656.78,crédito desculpa,2016-07-23,3896.0
2897,865,2011-07-10,3517.82,crédito cancelamento,2012-07-09,3898.0
2898,384,2019-12-24,9486.65,crédito cancelamento,2020-12-23,3899.0
2899,556,2020-01-02,832.69,crédito desculpa,2021-01-01,3900.0
2900,315,2014-09-22,3815.34,crédito desculpa,2015-09-22,3903.0
2901,820,2011-06-12,320.76,crédito desculpa,2012-06-11,3905.0
2902,846,2017-09-10,823.72,crédito desculpa,2018-09-10,3906.0
2903,865,2013-06-27,73.83,crédito cancelamento,2014-06-27,3907.0
2904,61,2011-07-25,924.73,crédito desculpa,2012-07-24,3909.0
2905,602,2016-03-27,93.85,crédito cancelamento,2017-03-27,3915.0
2906,489,2013-08-08,476.01,cartão presente,2014-02-04,3918.0
2907,828,2010-09-11,4542.4,cartão presente,2011-03-10,3919.0
2908,628,2016-11-05,8779.58,cartão presente,2017-05-04,3921.0
2909,671,2013-11-13,8069.77,crédito cancelamento,2014-11-13,3925.0
2910,468,2010-03-08,271.06,crédito desculpa,2011-03-08,3927.0
2911,96,2016-12-31,9520.76,crédito desculpa,2017-12-31,3928.0
2912,851,2011-05-30,247.57,crédito cancelamento,2012-05-29,3929.0
2913,467,2012-05-17,3719.76,cartão presente,2012-11-13,3932.0
2914,561,2016-04-18,844.77,crédito desculpa,2017-04-18,3934.0
2915,410,2018-08-30,1397.48,crédito desculpa,2019-08-30,3937.0
2916,676,2019-05-30,5368.5,crédito desculpa,2020-05-29,3940.0
2917,233,2013-12-28,462.64,crédito desculpa,2014-12-28,3941.0
2918,938,2013-08-26,161.03,crédito cancelamento,2014-08-26,3942.0
2919,550,2018-02-05,231.27,crédito cancelamento,2019-02-05,3946.0
2920,580,2020-05-15,454.89,crédito cancelamento,2021-05-15,3950.0
2921,932,2017-09-21,1887.3,crédito desculpa,2018-09-21,3951.0
2922,41,2013-01-16,865.71,crédito desculpa,2014-01-16,3954.0
2923,57,2016-08-02,1895.48,crédito desculpa,2017-08-02,3955.0
2924,716,2010-08-08,8639.9,crédito desculpa,2011-08-08,3957.0
2925,99,2020-02-03,504.4,cartão presente,2020-08-01,3958.0
2926,219,2019-04-10,113.98,crédito desculpa,2020-04-09,3960.0
2927,542,2018-12-27,1892.47,crédito cancelamento,2019-12-27,3962.0
2928,298,2016-12-06,381.9,crédito cancelamento,2017-12-06,3963.0
2929,449,2017-09-25,3686.28,cartão presente,2018-03-24,3964.0
2930,206,2010-01-06,4195.86,crédito desculpa,2011-01-06,3965.0
2931,86,2013-07-31,194.52,crédito cancelamento,2014-07-31,3966.0
2932,711,2011-05-17,10.26,crédito desculpa,2012-05-16,3968.0
2933,1,2020-05-04,268.51,crédito cancelamento,2021-05-04,3969.0
2934,61,2012-05-05,6369.89,crédito cancelamento,2013-05-05,3972.0
2935,345,2016-04-19,2753.0,cartão presente,2016-10-16,3973.0
2936,846,2018-07-06,6995.19,crédito desculpa,2019-07-06,3976.0
2937,98,2018-11-29,3795.8,crédito desculpa,2019-11-29,3977.0
2938,265,2016-10-18,887.46,crédito desculpa,2017-10-18,3978.0
2939,12,2014-03-13,82.72,crédito desculpa,2015-03-13,3982.0
2940,398,2019-10-04,834.19,cartão presente,2020-04-01,3984.0
2941,733,2015-08-22,2761.58,crédito cancelamento,2016-08-21,3985.0
2942,710,2017-03-28,5835.02,cartão presente,2017-09-24,3986.0
2943,302,2013-09-01,48.91,cartão presente,2014-02-28,3987.0
2944,37,2019-07-06,253.84,cartão presente,2020-01-02,3989.0
2945,253,2014-01-30,3862.7,crédito desculpa,2015-01-30,3990.0
2946,185,2010-10-07,251.21,cartão presente,2011-04-05,3992.0
2947,176,2017-05-05,966.39,crédito cancelamento,2018-05-05,3994.0
2948,681,2013-06-10,873.01,cartão presente,2013-12-07,3995.0
2949,97,2012-12-16,9418.92,cartão presente,2013-06-14,3996.0
2950,134,2014-09-07,982.33,cartão presente,2015-03-06,3998.0
2951,44,2011-09-01,9842.54,crédito desculpa,2012-08-31,4000.0
2952,18,2017-03-28,6869.17,crédito desculpa,2018-03-28,4001.0
2953,913,2017-04-06,117.17,cartão presente,2017-10-03,4002.0
