id_compra,id_cliente,data_compra,valor_compra
166,185,2020-07-22,179.99
167,439,2014-03-26,9462.58
168,923,2018-03-23,693.93
169,713,2017-07-22,146.6
170,764,2011-11-29,5398.88
171,927,2014-05-31,2489.68
172,483,2014-07-19,3359.79
173,171,2019-06-17,345.69
174,281,2010-12-20,572.51
175,237,2016-05-19,902.53
176,568,2013-06-29,3065.57
177,919,2013-07-07,9221.72
178,69,2015-02-03,383.29
179,123,2018-12-11,7662.56
180,99,2010-08-22,137.67
181,330,2017-04-18,4645.06
182,514,2010-03-25,599.33
183,320,2012-09-04,9702.0
184,56,2011-03-14,141.84
185,387,2014-09-17,948.05
186,402,2017-02-15,878.52
187,989,2012-11-27,5798.0
188,917,2010-11-28,5314.87
189,771,2016-04-19,9458.19
190,219,2014-03-23,2837.88
191,185,2018-05-01,7862.81
192,686,2013-12-02,424.48
193,857,2015-05-29,154.28
194,828,2013-10-09,8319.63
195,965,2012-06-26,381.0
196,31,2018-10-07,3197.5
197,151,2013-12-07,5899.19
198,942,2015-11-01,500.45
199,816,2016-08-02,245.06
200,277,2010-09-14,466.0
201,637,2017-10-08,61.62
202,857,2013-03-23,903.83
203,434,2013-05-02,20.25
204,87,2015-06-11,940.58
205,160,2018-01-09,6379.04
206,557,2015-11-09,9105.47
207,926,2020-05-26,8899.04
208,823,2018-02-21,888.48
209,68,2012-07-13,1787.16
210,379,2017-10-17,566.32
211,931,2016-03-23,614.45
212,266,2016-03-09,762.71
213,548,2018-06-21,5240.95
214,366,2010-08-17,321.68
215,516,2012-03-08,283.43
216,31,2012-03-11,888.6
217,525,2011-08-01,1436.13
218,567,2020-03-16,3191.32
219,551,2020-10-01,924.02
220,56,2018-05-31,944.83
221,954,2012-04-21,668.51
222,801,2016-01-07,9509.76
223,744,2018-12-03,8354.17
224,519,2013-09-17,2782.25
225,439,2016-08-08,434.44
226,471,2019-02-26,726.18
227,387,2015-03-25,7663.73
228,653,2013-07-09,1371.48
229,714,2015-04-07,539.68
230,255,2019-10-29,257.06
231,525,2011-06-26,8268.45
232,339,2016-09-08,849.24
233,359,2016-01-14,6503.85
234,89,2010-11-30,903.77
235,872,2019-12-17,8.44
236,434,2019-08-18,257.16
237,448,2017-08-17,6978.41
238,279,2014-02-06,9267.9
239,827,2010-10-25,9678.46
240,579,2014-07-18,745.44
241,958,2017-07-04,9260.17
242,822,2014-06-16,34.56
243,701,2015-08-24,942.86
244,699,2014-04-23,8781.52
245,906,2017-02-09,1492.47
246,249,2012-07-27,301.46
247,35,2013-03-16,6886.96
248,369,2015-08-20,961.91
249,698,2012-01-28,859.06
250,261,2017-02-22,2753.22
251,851,2017-03-29,570.89
252,58,2012-02-04,9193.27
253,598,2018-02-07,5026.77
254,157,2018-10-07,931.56
255,480,2015-01-30,199.58
256,899,2019-09-21,1715.71
257,814,2011-09-18,992.5
258,435,2013-04-24,3500.01
259,281,2014-03-14,7431.31
260,191,2014-04-16,753.67
261,186,2018-12-24,2710.9
262,684,2017-02-14,4195.7
263,429,2017-05-26,846.86
264,612,2020-12-30,844.39
265,629,2010-03-05,5198.05
266,85,2015-07-03,5252.49
267,295,2014-06-20,972.23
268,905,2012-06-02,359.19
269,959,2012-01-05,4502.24
270,272,2012-01-14,6077.01
271,304,2019-02-08,2034.84
272,446,2016-08-19,2476.67
273,605,2011-07-02,86.38
274,179,2015-10-16,5795.08
275,20,2020-06-24,604.27
276,392,2020-09-05,534.28
277,875,2011-09-01,219.31
278,434,2017-09-27,6476.72
279,311,2016-02-25,349.06
280,834,2012-04-28,267.7
281,651,2013-01-02,408.81
282,466,2012-02-29,4199.81
283,572,2016-01-19,12.63
284,877,2010-01-17,46.81
285,633,2016-06-25,6238.64
286,450,2012-02-29,876.95
287,677,2011-11-08,5620.61
288,223,2016-07-14,9951.91
289,499,2015-10-12,721.71
290,514,2015-08-05,104.96
291,632,2018-01-20,796.59
292,70,2020-05-25,348.35
293,526,2013-05-16,8402.28
294,306,2012-10-12,713.89
295,15,2012-12-08,9922.97
296,754,2016-06-23,3783.9
297,872,2020-04-18,747.34
298,42,2017-04-01,554.99
299,455,2014-07-27,345.4
300,995,2017-01-23,9147.38
301,268,2020-04-24,102.36
302,523,2013-03-18,582.74
303,523,2013-08-06,1360.43
304,185,2012-12-14,337.1
305,680,2017-07-10,691.0
306,802,2017-01-06,51.18
307,496,2015-12-05,139.7
308,589,2014-11-26,4831.12
309,49,2011-09-23,571.92
310,773,2017-06-26,3146.69
311,297,2013-09-07,4852.05
312,653,2021-01-13,7787.17
313,869,2019-08-28,885.83
314,758,2017-06-19,1532.7
315,253,2019-02-01,5946.98
316,879,2014-05-28,862.29
317,765,2019-01-15,549.51
318,969,2011-05-31,29.94
319,492,2013-09-30,2034.88
320,312,2015-08-17,739.29
321,974,2011-01-23,6492.8
322,301,2012-01-16,5081.83
323,508,2018-01-08,7691.79
324,957,2012-11-10,7182.07
325,393,2020-04-16,1258.17
326,829,2013-08-29,2706.04
327,779,2021-01-16,794.77
328,421,2013-03-21,761.11
329,43,2013-06-17,2746.69
330,525,2015-11-17,3769.28
331,624,2014-03-14,2426.69
332,220,2012-06-12,9417.81
333,829,2015-04-01,25.61
334,203,2016-09-07,693.12
335,400,2012-02-09,5508.09
336,743,2019-04-14,8986.73
337,708,2018-07-22,741.54
338,240,2019-11-23,9572.04
339,11,2020-02-19,8702.03
340,377,2015-09-29,246.94
341,112,2018-01-03,4175.14
342,542,2019-08-22,4908.7
343,688,2010-09-13,1529.93
344,258,2016-11-13,572.98
345,285,2018-11-13,0.05
346,831,2017-10-01,711.76
347,279,2011-09-30,883.87
348,802,2013-09-30,2193.83
349,50,2020-02-29,8625.59
350,995,2012-03-08,6061.11
351,128,2019-04-26,272.55
352,531,2018-05-26,577.56
353,55,2016-09-10,4716.42
354,241,2019-01-20,918.78
355,901,2017-06-06,706.04
356,824,2012-02-24,109.88
357,936,2011-01-26,726.32
358,758,2014-04-09,502.99
359,732,2015-01-25,630.14
360,415,2012-12-17,9584.27
361,66,2018-05-01,9241.8
362,169,2019-07-12,376.88
363,618,2010-04-30,1485.58
364,313,2015-01-07,2043.05
365,851,2013-02-18,562.3
366,723,2017-03-12,3605.5
367,88,2016-05-20,7054.28
368,401,2013-09-13,2389.61
369,950,2017-06-26,750.47
370,57,2010-03-06,352.88
371,225,2020-04-22,3741.66
372,579,2020-01-19,244.06
373,586,2019-04-04,8528.44
374,297,2012-10-29,3182.81
375,22,2020-05-11,786.61
376,241,2015-07-27,6146.95
377,717,2013-02-25,384.84
378,800,2017-03-13,1923.83
379,102,2019-11-24,5978.63
380,680,2018-06-27,7377.04
381,994,2012-03-07,4008.9
382,163,2014-07-09,975.25
383,577,2013-03-22,2458.76
384,84,2013-03-17,857.16
385,433,2013-07-30,3388.35
386,136,2019-06-14,9479.89
387,314,2010-03-27,525.89
388,296,2013-08-10,465.69
389,399,2018-05-17,263.34
390,415,2019-10-13,939.99
391,781,2013-06-13,8099.0
392,546,2017-04-24,580.74
393,987,2020-01-27,313.07
394,743,2019-04-24,247.17
395,783,2019-12-05,39.76
396,421,2014-02-02,90.34
397,420,2016-07-19,6347.46
398,690,2016-07-10,864.06
399,525,2014-08-10,29.23
400,191,2015-05-08,89.21
401,594,2018-01-24,514.77
402,527,2015-12-17,7353.49
403,937,2011-02-03,5484.24
404,918,2019-07-28,4160.4
405,160,2010-09-22,3399.76
406,246,2019-10-24,43.02
407,338,2010-05-31,253.97
408,638,2015-10-25,6770.44
409,410,2018-09-27,968.87
410,99,2017-07-24,3662.51
411,362,2014-11-24,9054.42
412,10,2011-01-12,8029.65
413,47,2019-10-14,768.24
414,64,2012-11-25,8304.03
415,412,2015-09-30,9810.58
416,573,2016-09-17,1445.72
417,718,2019-10-26,131.13
418,579,2019-04-15,623.25
419,129,2011-07-08,381.25
420,629,2018-03-27,407.58
421,531,2017-06-18,5150.57
422,977,2013-11-24,4238.17
423,502,2014-11-07,1606.15
424,552,2013-09-02,4887.66
425,517,2015-05-17,598.34
426,382,2016-05-08,8103.44
427,240,2012-09-17,5818.56
428,523,2010-07-11,2031.85
429,827,2019-02-02,343.48
430,18,2020-03-13,874.26
431,510,2018-10-06,6668.48
432,143,2012-03-09,963.71
433,718,2017-01-08,297.5
434,745,2013-08-18,500.71
435,869,2011-06-14,9146.99
436,305,2012-07-11,340.01
437,543,2017-04-08,160.6
438,363,2014-04-07,719.91
439,757,2018-09-09,3205.11
440,39,2012-06-20,63.36
441,153,2012-01-11,733.89
442,253,2019-04-30,9751.66
443,120,2016-10-30,6739.14
444,994,2018-06-16,610.58
445,959,2010-08-18,467.02
446,229,2018-10-18,8566.92
447,177,2015-05-01,404.86
448,432,2017-08-28,574.53
449,226,2016-07-11,104.37
450,821,2018-03-10,3365.87
451,949,2014-04-15,6597.82
452,291,2017-08-22,5051.89
453,62,2016-07-15,492.19
454,894,2011-03-19,8174.16
455,317,2020-05-24,45.09
456,729,2013-02-02,2409.22
457,437,2012-11-20,343.22
458,129,2018-07-30,67.55
459,22,2010-04-01,341.03
460,336,2019-01-30,6968.85
461,381,2015-07-22,994.4
462,686,2012-08-15,391.73
463,952,2011-07-24,589.34
464,26,2018-02-08,671.57
465,962,2015-01-11,487.29
466,345,2014-11-29,8778.16
467,740,2013-04-03,2781.42
468,649,2017-01-23,4582.27
469,950,2010-12-19,905.54
470,613,2012-07-02,934.65
471,269,2013-01-03,379.71
472,488,2017-07-25,7339.82
473,191,2017-06-24,693.92
474,688,2011-10-24,6533.92
475,723,2014-02-10,8655.7
476,891,2018-01-09,4093.17
477,610,2010-04-04,948.67
478,227,2017-08-15,7183.95
479,62,2016-04-19,4836.64
480,182,2019-12-13,2114.92
481,450,2014-05-31,908.85
482,182,2019-10-21,8264.23
483,974,2013-05-10,6626.3
484,69,2016-05-28,52.61
485,683,2019-10-07,999.95
486,720,2018-04-08,1095.76
487,459,2013-09-04,2590.96
488,5,2010-11-01,692.36
489,834,2011-02-12,94.51
490,592,2016-01-14,94.33
491,791,2015-01-07,1053.37
492,396,2016-04-07,745.39
493,473,2020-05-16,210.42
494,964,2015-05-15,314.51
495,48,2018-05-30,424.78
496,113,2017-12-05,8304.51
497,483,2013-05-27,6474.06
498,681,2015-03-01,7715.07
499,790,2017-12-26,155.62
